"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 공장창고등(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"145","서울특별시 금천구 가산동","집합","345-30","디지털로","준공업","공장","25m미만","56.44"," ","23,600","11","법인","개인","202411","21","","2005","-","직거래","-"
"146","서울특별시 송파구 문정동","집합","645-2","법원로9길","일반상업","공장","25m미만","75.69"," ","77,000","","법인","개인","202411","21","","2017","-","직거래","-"
"147","서울특별시 금천구 가산동","집합","517-4","가산디지털1로","준공업","공장","25m미만","24.15"," ","16,000","20","개인","법인","202411","20","","2020","-","중개거래","서울 금천구"
"148","서울특별시 강동구 고덕동","집합","*","","준주거","공장","-","43.26"," ","42,811","","개인","개인","202411","20","","2023","-","중개거래","서울 강동구"
"149","서울특별시 영등포구 양평동5가","집합","106-1","양평로22길","준공업","공장","25m이상","143.76"," ","56,500","","개인","개인","202411","20","","2012","-","중개거래","서울 영등포구"
"150","서울특별시 구로구 구로동","집합","222-3","디지털로26길","준공업","공장","12m미만","68.80"," ","44,800","12","법인","개인","202411","20","","2012","-","중개거래","서울 구로구"
"151","서울특별시 금천구 가산동","집합","50-3","벚꽃로","준공업","공장","25m미만","117.45"," ","74,000","6","법인","법인","202411","19","","2010","-","중개거래","서울 금천구"
"152","서울특별시 영등포구 문래동3가","집합","55-20","경인로","일반상업","공장","25m이상","81.41"," ","65,000","","법인","개인","202411","19","","","-","중개거래","서울 영등포구"
"153","서울특별시 금천구 가산동","집합","50-3","벚꽃로","준공업","공장","25m미만","117.45"," ","74,000","6","법인","법인","202411","19","","2010","-","중개거래","서울 금천구"
"154","서울특별시 구로구 구로동","집합","212-8","디지털로","준공업","공장","25m이상","216.64"," ","122,500","20","법인","법인","202411","19","","2005","-","중개거래","서울 구로구"
"155","서울특별시 구로구 구로동","집합","615-3","경인로53길","준공업","공장","12m미만","93.64"," ","56,000","4","법인","개인","202411","19","","2011","-","직거래","-"
"156","서울특별시 금천구 가산동","집합","481-10","가산디지털2로","준공업","공장","25m미만","79.42"," ","31,000","12","법인","법인","202411","18","","","-","중개거래","서울 금천구"
"157","서울특별시 금천구 가산동","집합","50-3","벚꽃로","준공업","공장","25m미만","104.49"," ","75,000","2","법인","법인","202411","18","","2010","-","중개거래","서울 강동구"
"158","서울특별시 금천구 가산동","집합","371-37","가산디지털1로","준공업","공장","25m미만","112.79"," ","48,000","12","법인","개인","202411","18","","2010","-","중개거래","서울 금천구"
"159","서울특별시 금천구 가산동","집합","60-17","디지털로9길","준공업","공장","25m미만","90.00"," ","41,000","14","법인","개인","202411","18","","2010","-","직거래","-"
"160","서울특별시 영등포구 문래동3가","집합","46","문래북로","준공업","공장","25m미만","72.77"," ","29,000","","법인","개인","202411","18","","2017","-","중개거래","서울 영등포구"
"161","서울특별시 영등포구 문래동3가","집합","46","문래북로","준공업","공장","25m미만","103.44"," ","41,000","","법인","개인","202411","18","","2017","-","중개거래","서울 영등포구"
"162","서울특별시 송파구 문정동","집합","642-3","법원로","일반상업","공장","25m이상","144.80"," ","144,000","","개인","개인","202411","16","","2017","-","중개거래","서울 송파구"
"163","서울특별시 금천구 가산동","집합","670","가산디지털1로","준공업","공장","25m미만","36.00"," ","10,000","","법인","법인","202411","15","","2015","20250611","중개거래","서울 금천구"
"164","서울특별시 송파구 문정동","집합","651","송파대로","일반상업","공장","25m이상","77.76"," ","97,500","","개인","개인","202411","15","","2016","20241130","중개거래","서울 송파구"
"165","서울특별시 금천구 가산동","집합","670","가산디지털1로","준공업","공장","25m미만","263.60"," ","170,000","18","법인","법인","202411","15","","2015","20250611","중개거래","서울 금천구"
"166","서울특별시 송파구 문정동","집합","651","송파대로","일반상업","공장","25m이상","77.76"," ","97,500","","개인","개인","202411","15","","2016","20241130","중개거래","서울 송파구"
"167","서울특별시 영등포구 당산동1가","집합","459","영등포로","준공업","공장","25m이상","71.82"," ","86,541","","법인","법인","202411","15","","2022","-","중개거래","서울 영등포구"
"168","서울특별시 송파구 문정동","집합","645","법원로11길","일반상업","공장","25m이상","42.12"," ","17,451","","법인","법인","202411","15","","","-","중개거래","경기 성남시 중원구"
"169","서울특별시 송파구 문정동","집합","645","법원로11길","일반상업","공장","25m이상","42.12"," ","17,451","","법인","법인","202411","15","","","-","중개거래","경기 성남시 중원구"
"170","서울특별시 금천구 가산동","집합","691","가산디지털1로","준공업","공장","25m미만","89.10"," ","44,000","15","법인","법인","202411","15","","2018","-","직거래","-"
"171","서울특별시 성동구 성수동2가","집합","273-15","아차산로","준공업","공장","25m이상","144.01"," ","140,000","","개인","개인","202411","14","","1998","-","중개거래","서울 성동구"
"172","서울특별시 금천구 가산동","집합","327-27","가산디지털1로","준공업","공장","25m미만","49.53"," ","20,000","","개인","법인","202411","13","","2008","-","직거래","-"
"173","서울특별시 송파구 문정동","집합","644-2","법원로11길","일반상업","공장","25m이상","93.15"," ","95,891","2","법인","법인","202411","13","","2016","-","직거래","-"
"174","서울특별시 구로구 신도림동","일반","2**","구로중앙로40나길","준공업","공장","12m미만","154.86","305.40","200,000","","개인","개인","202411","13","지분","1976","-","직거래","-"
"175","서울특별시 금천구 가산동","집합","327-27","가산디지털1로","준공업","공장","25m미만","49.53"," ","20,000","","개인","법인","202411","13","","2008","-","직거래","-"
"176","서울특별시 금천구 가산동","집합","371-28","가산디지털1로","준공업","공장","25m미만","132.60"," ","70,000","","법인","개인","202411","13","","2004","-","중개거래","서울 금천구"
"177","서울특별시 구로구 구로동","집합","212-8","디지털로","준공업","공장","25m이상","694.20"," ","388,000","15","법인","법인","202411","12","","2005","-","중개거래","서울 구로구"
"178","서울특별시 구로구 구로동","집합","237","디지털로","준공업","공장","25m이상","81.20"," ","46,465","8","법인","법인","202411","12","","2018","-","중개거래","서울 구로구"
"179","서울특별시 금천구 가산동","집합","60-3","디지털로9길","준공업","공장","25m미만","185.82"," ","104,000","","법인","법인","202411","12","","2009","-","중개거래","서울 금천구"
"180","서울특별시 금천구 가산동","집합","517-4","가산디지털1로","준공업","공장","25m미만","83.43"," ","66,000","10","법인","개인","202411","12","","2020","-","직거래","-"
"181","서울특별시 구로구 항동","집합","246-1","부광로","준주거","공장","25m이상","36.60"," ","16,124","","개인","개인","202411","12","","","-","중개거래","서울 구로구"
"182","서울특별시 금천구 가산동","집합","687","범안로","준공업","공장","25m미만","44.15"," ","23,000","8","법인","개인","202411","12","","2019","-","중개거래","서울 관악구"
"183","서울특별시 금천구 가산동","집합","60-3","디지털로9길","준공업","공장","25m미만","227.53"," ","151,600","14","법인","법인","202411","12","","2009","-","중개거래","서울 금천구"
"184","서울특별시 영등포구 양평동5가","집합","39","양평로","준공업","공장","25m이상","68.33"," ","48,000","5","개인","법인","202411","11","","2009","-","중개거래","서울 영등포구"
"185","서울특별시 강서구 등촌동","집합","638-3","화곡로68길","준공업","공장","12m미만","81.48"," ","55,000","11","법인","개인","202411","11","","2012","-","중개거래","서울 강서구"
"186","서울특별시 성동구 성수동2가","집합","322-1","연무장길","준공업","공장","12m미만","83.93"," ","133,000","10","법인","법인","202411","11","","2020","-","중개거래","서울 성동구"
"187","서울특별시 금천구 가산동","집합","517-4","가산디지털1로","준공업","공장","25m미만","108.09"," ","59,600","5","법인","개인","202411","11","","2020","-","직거래","-"
"188","서울특별시 금천구 가산동","집합","554-2","가산디지털2로","준공업","공장","25m미만","35.70"," ","26,000","4","법인","법인","202411","08","","2022","20250625","직거래","-"
"189","서울특별시 금천구 가산동","집합","554-2","가산디지털2로","준공업","공장","25m미만","75.65"," ","55,000","4","법인","법인","202411","08","","2022","20250625","직거래","-"
"190","서울특별시 강동구 고덕동","집합","*","","준주거","공장","-","47.10"," ","39,000","","법인","개인","202411","08","","2023","-","중개거래","서울 강동구"
"191","서울특별시 영등포구 당산동1가","집합","459","영등포로","준공업","공장","25m이상","101.86"," ","122,000","","법인","법인","202411","08","","2022","-","중개거래","서울 영등포구"
"192","서울특별시 송파구 문정동","집합","628","충민로","유통상업","창고시설","25m이상","24.40"," ","11,000","","개인","개인","202411","08","","2008","-","직거래","-"
"193","서울특별시 송파구 문정동","집합","642-3","법원로","일반상업","공장","25m이상","32.80"," ","37,900","","개인","개인","202411","08","","2017","-","중개거래","서울 송파구"
"194","서울특별시 금천구 가산동","집합","554-2","가산디지털2로","준공업","공장","25m미만","35.70"," ","26,000","4","법인","법인","202411","08","","2022","20250625","직거래","-"
"195","서울특별시 영등포구 당산동1가","집합","459","영등포로","준공업","공장","25m이상","71.82"," ","84,000","","법인","개인","202411","08","","2022","-","중개거래","서울 영등포구"
"196","서울특별시 구로구 항동","집합","246-1","부광로","준주거","공장","25m이상","108.04"," ","45,000","","법인","법인","202411","08","","2021","20241129","중개거래","서울 구로구"
"197","서울특별시 금천구 가산동","집합","554-2","가산디지털2로","준공업","공장","25m미만","35.70"," ","26,000","4","법인","법인","202411","08","","2022","20250625","직거래","-"
"198","서울특별시 금천구 가산동","집합","554-2","가산디지털2로","준공업","공장","25m미만","35.70"," ","26,000","4","법인","법인","202411","08","","2022","20250625","직거래","-"
"199","서울특별시 금천구 가산동","집합","459-29","가산디지털2로","준공업","공장","25m미만","41.16"," ","23,000","9","법인","개인","202411","07","","2020","-","중개거래","서울 금천구"
"200","서울특별시 성동구 성수동2가","집합","314-13","연무장5가길","준공업","공장","8m미만","83.60"," ","122,000","","법인","법인","202411","07","","2018","20250109","중개거래","서울 성동구"
"201","서울특별시 금천구 가산동","집합","680","범안로","준공업","창고시설","25m미만","42.94"," ","12,700","","개인","법인","202411","07","","2006","-","중개거래","서울 금천구"
"202","서울특별시 송파구 문정동","집합","651","송파대로","일반상업","공장","25m이상","77.76"," ","97,500","","법인","법인","202411","07","","2016","-","중개거래","서울 송파구"
"203","서울특별시 송파구 문정동","집합","651","송파대로","일반상업","공장","25m이상","77.76"," ","97,500","","법인","법인","202411","07","","2016","-","중개거래","서울 송파구"
"204","서울특별시 송파구 문정동","집합","628","충민로","유통상업","창고시설","25m이상","23.38"," ","10,800","","법인","개인","202411","06","","","-","중개거래","서울 송파구"
"205","서울특별시 영등포구 양평동3가","집합","15-1","양산로","준공업","공장","25m미만","94.18"," ","60,500","","개인","법인","202411","06","","2007","-","직거래","-"
"206","서울특별시 송파구 문정동","집합","642-3","법원로","일반상업","공장","25m이상","32.40"," ","36,000","","법인","법인","202411","06","","2017","-","중개거래","서울 송파구"
"207","서울특별시 영등포구 양평동4가","집합","80","선유로49길","준공업","공장","12m미만","95.87"," ","89,000","10","법인","개인","202411","06","","","-","중개거래","서울 영등포구"
"208","서울특별시 영등포구 양평동3가","집합","13","양산로","준공업","공장","25m미만","133.60"," ","93,500","","개인","법인","202411","06","","2010","-","직거래","-"
