NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
10840,서울특별시 종로구 종로6가,집합,215-52,종로41길,일반상업,제2종근린생활,25m미만,52, ,"35,000",2,개인,개인,202401,25,,,-,중개거래,서울 종로구
10841,서울특별시 종로구 종로6가,집합,215-52,종로41길,일반상업,제2종근린생활,25m미만,18.86, ,"25,500",1,개인,개인,202401,25,,,-,중개거래,서울 종로구
10842,서울특별시 종로구 종로6가,집합,215-52,종로41길,일반상업,제2종근린생활,25m미만,29.23, ,"28,500",1,개인,개인,202401,25,,1969,-,중개거래,서울 종로구
10843,서울특별시 용산구 한강로2가,집합,15-47,,일반상업,판매,12m미만,10.97, ,"35,000",32,개인,법인,202401,25,,,-,중개거래,서울 용산구
10844,서울특별시 종로구 종로6가,집합,215-52,종로41길,일반상업,제2종근린생활,25m미만,48.2, ,"28,000",,개인,개인,202401,25,,1969,-,중개거래,서울 종로구
10845,서울특별시 종로구 충신동,일반,*,율곡로23길,제2종일반주거,제2종근린생활,8m미만,486.66,202.7,"200,000",,개인,개인,202401,25,,1989,-,중개거래,서울 종로구
10846,서울특별시 종로구 종로6가,집합,215-52,종로41길,일반상업,제2종근린생활,25m미만,29.23, ,"19,800",,개인,개인,202401,25,,,20240322,중개거래,서울 종로구
10847,서울특별시 용산구 한강로1가,일반,2**,한강대로54길,제2종일반주거,제2종근린생활,12m미만,1088.29,483.3,"1,560,000",,법인,개인,202401,25,,1969,-,중개거래,서울 용산구
10848,서울특별시 강남구 수서동,집합,725,광평로56길,일반상업,업무,25m미만,39.79, ,"20,500",6,개인,개인,202401,25,,1997,-,중개거래,서울 강남구
10849,서울특별시 종로구 종로6가,집합,215-52,종로41길,일반상업,제2종근린생활,25m미만,52.04, ,"38,900",,개인,개인,202401,25,,,20240322,중개거래,서울 종로구
10850,서울특별시 중랑구 면목동,일반,1**,봉우재로,제3종일반주거,제1종근린생활,25m미만,1498.6,1046.3,"1,254,546",,공공기관,개인,202401,25,,1990,-,중개거래,서울 중랑구
10851,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,판매,25m이상,17.55, ,"2,800",,기타,개인,202401,25,,1998,-,중개거래,서울 광진구
10852,서울특별시 구로구 구로동,일반,5**,공원로,제3종일반주거,제1종근린생활,25m이상,3556.72,819.7,"1,300,000",,기타,법인,202401,25,,1990,-,중개거래,서울 구로구
10853,서울특별시 구로구 구로동,일반,4**,구로동로,제3종일반주거,제1종근린생활,12m미만,13.73,7.77,"2,000",,개인,개인,202401,25,지분,1984,-,직거래,-
10854,서울특별시 성북구 석관동,집합,10,화랑로48길,제2종일반주거,제1종근린생활,25m미만,40, ,"16,500",2,개인,개인,202401,25,,1998,-,중개거래,서울 성북구
10855,서울특별시 중구 오장동,집합,206-3,퇴계로51길,일반상업,업무,12m미만,26.24, ,"9,000",3,개인,개인,202401,25,,1997,-,중개거래,서울 중구
10856,서울특별시 종로구 종로6가,집합,215-52,종로41길,일반상업,제2종근린생활,25m미만,48.2, ,"36,100",,개인,개인,202401,25,,,20240322,중개거래,서울 종로구
10857,서울특별시 종로구 종로6가,집합,215-52,종로41길,일반상업,제2종근린생활,25m미만,52.04, ,"38,900",,개인,개인,202401,25,,,20240322,중개거래,서울 종로구
10858,서울특별시 종로구 종로6가,집합,215-52,종로41길,일반상업,제2종근린생활,25m미만,52, ,"38,700",,개인,개인,202401,25,,,20240322,중개거래,서울 종로구
10859,서울특별시 강서구 내발산동,집합,750-1,수명로,근린상업,제2종근린생활,25m이상,50.91, ,"16,000",9,개인,기타,202401,25,,2008,-,직거래,-
10860,서울특별시 마포구 상수동,일반,3**,독막로,제3종일반주거,제1종근린생활,25m이상,1690.96,880,"2,550,000",,법인,개인,202401,25,,1998,-,중개거래,"서울 마포구, 서울 중구"
10861,서울특별시 강서구 내발산동,집합,750-1,수명로,근린상업,제2종근린생활,25m이상,62.69, ,"17,000",9,개인,기타,202401,25,,2008,-,직거래,-
10862,서울특별시 강서구 내발산동,집합,750-1,수명로,근린상업,제2종근린생활,25m이상,62.69, ,"16,500",9,개인,법인,202401,25,,2008,-,직거래,-
10863,서울특별시 강서구 내발산동,집합,750-1,수명로,근린상업,제2종근린생활,25m이상,42.81, ,"15,000",9,개인,법인,202401,25,,2008,-,직거래,-
10864,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,판매,25m이상,17.55, ,"3,000",,기타,개인,202401,25,,1998,20240226,중개거래,서울 광진구
10865,서울특별시 서대문구 대현동,일반,1**,이화여대길,준주거,제1종근린생활,25m미만,114.76,6.2,"15,849",,개인,개인,202401,25,지분,1987,-,직거래,-
10866,서울특별시 강서구 공항동,집합,Jun-52,송정로,제2종일반주거,업무,8m미만,40.45, ,"18,000",2,개인,개인,202401,25,,,20240309,중개거래,서울 강서구
10867,서울특별시 금천구 시흥동,집합,910-11,금하로24길,준주거,제1종근린생활,12m미만,41.67, ,"18,000",3,개인,개인,202401,25,,2016,-,중개거래,서울 금천구
10868,서울특별시 서대문구 대현동,일반,1**,이화여대길,준주거,제1종근린생활,25m미만,114.76,6.2,"15,849",,개인,개인,202401,25,지분,1987,-,직거래,-
10869,서울특별시 강남구 역삼동,집합,784-4,언주로,제3종일반주거,제2종근린생활,25m이상,172.48, ,"165,000",5,법인,개인,202401,25,,2007,20240426,중개거래,서울 강남구
10870,서울특별시 강남구 역삼동,집합,784-4,언주로,제3종일반주거,제2종근린생활,25m이상,119.26, ,"110,000",5,법인,개인,202401,25,,2007,-,중개거래,서울 강남구
10871,서울특별시 서대문구 대현동,일반,1**,이화여대길,준주거,제1종근린생활,25m미만,114.76,6.2,"15,849",,개인,개인,202401,25,지분,1987,-,직거래,-
10872,서울특별시 강남구 역삼동,집합,784-4,언주로,제3종일반주거,제1종근린생활,25m이상,172.48, ,"166,000",5,법인,개인,202401,25,,2007,-,중개거래,서울 강남구
10873,서울특별시 서초구 서초동,집합,1588-7,효령로53길,일반상업,업무,8m미만,29.52, ,"16,200",6,개인,개인,202401,25,,1996,-,중개거래,서울 서초구
10874,서울특별시 송파구 가락동,집합,Jun-99,중대로,일반상업,업무,25m이상,33.18, ,"11,900",,개인,개인,202401,25,,1998,-,중개거래,서울 송파구
10875,서울특별시 종로구 청운동,일반,1**,자하문로30길,제2종일반주거,제2종근린생활,8m미만,124.88,102,"117,000",,개인,개인,202401,25,,1998,-,직거래,-
10876,서울특별시 서초구 서초동,집합,1573-1,서초대로,일반상업,업무,25m이상,41.6, ,"54,000",10,개인,개인,202401,25,,1996,-,중개거래,"서울 서초구, 서울 성북구"
10877,서울특별시 송파구 거여동,집합,604-4,위례서로,일반상업,제2종근린생활,25m이상,38.52, ,"120,968",1,법인,법인,202401,25,,2023,-,직거래,-
10878,서울특별시 송파구 거여동,집합,604-4,위례서로,일반상업,제1종근린생활,25m이상,38.52, ,"122,283",1,법인,법인,202401,25,,2023,-,직거래,-
10879,서울특별시 서초구 서초동,집합,1542-1,서초대로,일반상업,업무,25m이상,27.37, ,"34,300",4,법인,개인,202401,25,,2006,-,중개거래,서울 서초구
10880,서울특별시 서초구 방배동,집합,Jan-00,동작대로,일반상업,제2종근린생활,25m이상,65.77, ,"29,390",,법인,개인,202401,24,,2006,20240306,직거래,-
10881,서울특별시 송파구 오금동,집합,618-3,동남로29길,제3종일반주거,제1종근린생활,25m이상,131.56, ,"67,867",,법인,법인,202401,24,,2022,-,직거래,-
10882,서울특별시 서초구 방배동,집합,Jan-00,동작대로,일반상업,제2종근린생활,25m이상,55.75, ,"24,910",,법인,개인,202401,24,,2006,20240306,직거래,-
10883,서울특별시 서초구 서초동,집합,1600-11,서초중앙로,일반상업,업무,25m이상,10.15, ,"4,500",,법인,개인,202401,24,,,-,중개거래,서울 서초구
10884,서울특별시 서초구 방배동,집합,Jan-00,동작대로,일반상업,제2종근린생활,25m이상,53.13, ,"23,750",,법인,개인,202401,24,,2006,20240306,직거래,-
10885,서울특별시 서초구 방배동,집합,Jan-00,동작대로,일반상업,제2종근린생활,25m이상,53.92, ,"24,100",,법인,개인,202401,24,,2006,20240306,직거래,-
10886,서울특별시 서초구 반포동,집합,03월 18일,반포대로,제3종일반주거,교육연구,25m이상,38.61, ,"80,000",,개인,개인,202401,24,,2009,-,중개거래,서울 서초구
10887,서울특별시 서초구 방배동,집합,Jan-00,동작대로,일반상업,제2종근린생활,25m이상,52.2, ,"23,330",,법인,개인,202401,24,,2006,20240306,직거래,-
10888,서울특별시 서초구 방배동,집합,Jan-00,동작대로,일반상업,제2종근린생활,25m이상,52.91, ,"23,640",,법인,개인,202401,24,,2006,20240306,직거래,-
10889,서울특별시 서초구 방배동,집합,Jan-00,동작대로,일반상업,제2종근린생활,25m이상,72.22, ,"32,280",,법인,개인,202401,24,,2006,20240306,직거래,-
10890,서울특별시 서초구 방배동,집합,Jan-00,동작대로,일반상업,제2종근린생활,25m이상,41.6, ,"18,600",,법인,개인,202401,24,,2006,20240306,직거래,-
10891,서울특별시 동대문구 청량리동,일반,2**,제기로23길,제2종일반주거,제2종근린생활,8m미만,107.4,43,"15,100",,개인,개인,202401,24,,,-,중개거래,서울 동대문구
10892,서울특별시 강남구 역삼동,일반,6**,논현로95길,제2종일반주거,제2종근린생활,8m미만,520.76,227.2,"780,000",,법인,법인,202401,24,,1994,-,중개거래,서울 강남구
10893,서울특별시 성동구 홍익동,집합,305-2,무학로10길,제2종일반주거,업무,12m미만,34.82, ,"18,000",2,개인,개인,202401,24,,2011,20240206,중개거래,서울 성동구
10894,서울특별시 성동구 홍익동,집합,305-2,무학로10길,제2종일반주거,제2종근린생활,12m미만,34.82, ,"18,000",2,개인,개인,202401,24,,,-,중개거래,서울 성동구
10895,서울특별시 동대문구 청량리동,일반,2**,제기로23길,제2종일반주거,제2종근린생활,8m미만,77.6,46,"16,100",,개인,개인,202401,24,,,-,중개거래,서울 동대문구
10896,서울특별시 강서구 화곡동,집합,774-18,등촌로5길,제2종일반주거,제2종근린생활,8m미만,33.31, ,"15,000",2,개인,개인,202401,24,,2016,-,직거래,-
10897,서울특별시 구로구 궁동,일반,2**,오리로21길,제2종일반주거,제2종근린생활,-,580.9,273,"113,900",,기타,개인,202401,24,,2024,-,중개거래,서울 구로구
10898,서울특별시 마포구 동교동,일반,1**,양화로,근린상업,판매,25m이상,4338.47,799.3,"6,540,000",,개인,법인,202401,24,,2014,-,직거래,-
10899,서울특별시 동대문구 용두동,집합,788,왕산로,일반상업,제2종근린생활,25m이상,6.57, ,"2,500",3,개인,개인,202401,24,,2006,-,직거래,-
10900,서울특별시 동대문구 제기동,집합,892-71,왕산로,일반상업,판매,25m이상,7.29, ,"4,500",,개인,개인,202401,24,,1976,-,직거래,-
10901,서울특별시 금천구 독산동,집합,197-8,독산로77길,제2종일반주거,제2종근린생활,8m미만,47.96, ,"20,000",1,개인,개인,202401,24,,2013,20240318,중개거래,서울 금천구
10902,서울특별시 구로구 오류동,집합,Jan-47,경인로,일반상업,제2종근린생활,25m이상,15.32, ,"15,000",,법인,개인,202401,24,지분,1986,-,직거래,-
10903,서울특별시 마포구 신수동,일반,3*,백범로10길,제3종일반주거,제2종근린생활,8m미만,502,314,"730,000",,법인,개인,202401,24,,1985,-,중개거래,서울 마포구
10904,서울특별시 중구 오장동,집합,127-1,동호로33길,일반상업,판매,12m미만,11.59, ,"4,500",40,개인,개인,202401,24,지분,2003,-,직거래,-
10905,서울특별시 영등포구 당산동2가,집합,Feb-30,영등포로,준공업,제2종근린생활,25m이상,18.9, ,"20,200",,개인,개인,202401,24,,,-,중개거래,서울 영등포구
10906,서울특별시 종로구 창신동,집합,436-48,,일반상업,판매,12m미만,17.16, ,"15,000",,개인,개인,202401,24,,1970,-,중개거래,서울 종로구 서울 중구
10907,서울특별시 은평구 불광동,집합,90-55,연서로,제2종일반주거,제1종근린생활,8m미만,27.75, ,"8,000",1,법인,법인,202401,24,,2023,-,직거래,-
10908,서울특별시 영등포구 양평동4가,일반,2**,선유로,준공업,제2종근린생활,12m미만,401.85,148.6,"200,000",,법인,법인,202401,24,,1975,-,중개거래,서울 강남구
10909,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,판매,25m이상,11.07, ,"3,700",,법인,개인,202401,24,,,-,중개거래,서울 광진구
10910,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,판매,25m이상,11.07, ,"3,700",,법인,개인,202401,24,,,-,중개거래,서울 광진구
10911,서울특별시 강남구 대치동,집합,651,남부순환로,제3종일반주거,교육연구,25m이상,102.64, ,"143,800",7,법인,개인,202401,24,,,-,중개거래,서울 강남구
10912,서울특별시 동대문구 청량리동,집합,774,왕산로37길,일반상업,판매,12m미만,3.42, ,"5,000",,개인,개인,202401,24,,1997,-,직거래,-
10913,서울특별시 중구 신당동,집합,193-2,마장로1가길,일반상업,판매,25m이상,5.78, ,"50,000",,법인,개인,202401,24,,2006,-,직거래,-
10914,서울특별시 구로구 구로동,집합,501,구로중앙로,일반상업,판매,25m이상,4, ,"2,800",,개인,개인,202401,24,,2007,-,직거래,-
10915,서울특별시 구로구 구로동,일반,8*,가마산로22길,제2종일반주거,제1종근린생활,12m미만,220.16,100.2,"125,000",,법인,개인,202401,24,,1984,-,중개거래,서울 강남구
10916,서울특별시 구로구 개봉동,집합,153-123,경서로,제3종일반주거,제2종근린생활,25m미만,183.47, ,"40,000",3,개인,개인,202401,24,,1980,-,중개거래,서울 구로구
10917,서울특별시 구로구 구로동,집합,501,구로중앙로,일반상업,판매,25m이상,3.84, ,"2,700",,개인,개인,202401,24,,2007,-,직거래,-
10918,서울특별시 강남구 대치동,집합,651,남부순환로,제3종일반주거,교육연구,25m이상,102.64, ,"145,000",7,법인,개인,202401,24,,,20240207,중개거래,서울 강남구
10919,서울특별시 강남구 대치동,집합,651,남부순환로,제3종일반주거,교육연구,25m이상,102.64, ,"145,000",7,법인,개인,202401,24,,,-,중개거래,서울 강남구
10920,서울특별시 구로구 궁동,일반,2**,오리로21길,제2종일반주거,제2종근린생활,-,580.9,273,"110,000",,기타,개인,202401,24,,2024,20240207,중개거래,서울 구로구
10921,서울특별시 중구 흥인동,집합,03월 04일,다산로,일반상업,판매,25m이상,11.16, ,"3,000",,법인,개인,202401,23,,1994,-,직거래,-
10922,서울특별시 중구 황학동,집합,2545,청계천로,일반상업,판매,25m이상,17.53, ,"12,000",,개인,개인,202401,23,,2008,-,직거래,-
10923,서울특별시 마포구 공덕동,집합,479,백범로31길,준주거,업무,25m이상,36.9, ,"43,000",6,개인,개인,202401,23,,2021,-,중개거래,서울 마포구
10924,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,판매,25m이상,11.07, ,"2,700",,개인,개인,202401,23,,1998,-,중개거래,서울 광진구
10925,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,판매,25m이상,11.07, ,"3,000",,개인,개인,202401,23,,1998,-,중개거래,서울 광진구
10926,서울특별시 마포구 서교동,일반,4**,월드컵북로5길,제2종일반주거,제2종근린생활,25m미만,358.76,150.7,"340,000",,법인,개인,202401,23,,1995,-,중개거래,서울 강남구
10927,서울특별시 영등포구 당산동2가,집합,Feb-30,영등포로,준공업,제2종근린생활,25m이상,42.75, ,"30,000",,개인,개인,202401,23,,,-,중개거래,서울 영등포구
10928,서울특별시 강남구 수서동,집합,708,광평로51길,제3종일반주거,제2종근린생활,25m미만,13.38, ,"45,000",,법인,법인,202401,23,,,-,중개거래,서울 강남구
10929,서울특별시 강서구 마곡동,집합,774-1,공항대로,일반상업,업무,25m이상,32.56, ,"22,000",12,개인,개인,202401,23,,2019,-,직거래,-
10930,서울특별시 성동구 용답동,집합,229-13,자동차시장1길,일반상업,제1종근린생활,12m미만,3.6, ,"2,105",,개인,개인,202401,23,,1991,-,직거래,-
10931,서울특별시 은평구 불광동,집합,07월 13일,불광로14길,준주거,제1종근린생활,12m미만,33, ,"25,000",1,개인,법인,202401,23,,2019,-,중개거래,서울 은평구
10932,서울특별시 성동구 성수동1가,일반,6**,왕십리로16가길,준공업,제2종근린생활,8m미만,320.76,119,"298,000",,법인,법인,202401,23,,2018,-,중개거래,서울 강남구
10933,서울특별시 성동구 성수동1가,일반,6**,왕십리로16가길,준공업,제2종근린생활,8m미만,320.76,119,"298,000",,법인,법인,202401,23,,2018,20240228,중개거래,서울 강남구
10934,서울특별시 종로구 종로6가,집합,289-44,,일반상업,판매,25m이상,8, ,"29,750",,개인,개인,202401,23,,1973,-,직거래,-
10935,서울특별시 종로구 종로6가,집합,289-44,,일반상업,판매,25m이상,8, ,"29,750",,개인,개인,202401,23,,1973,-,직거래,-
10936,서울특별시 마포구 노고산동,집합,57-18,서강로,일반상업,제2종근린생활,12m미만,40.68, ,"25,000",,개인,개인,202401,23,,,20240730,중개거래,서울 송파구
10937,서울특별시 동작구 대방동,집합,339-1,노량진로,일반상업,업무,25m이상,662.19, ,"45,000",,개인,개인,202401,23,지분,1985,-,직거래,-
10938,서울특별시 마포구 노고산동,집합,57-18,서강로,일반상업,제2종근린생활,12m미만,18.04, ,"11,000",,개인,개인,202401,23,,,20240229,중개거래,서울 송파구
10939,서울특별시 구로구 오류동,집합,Jan-47,경인로,일반상업,제2종근린생활,25m이상,29.37, ,"28,800",,법인,개인,202401,23,지분,1986,-,직거래,-
10940,서울특별시 강북구 수유동,집합,567-9,인수봉로85길,제2종일반주거,제1종근린생활,25m미만,86.15, ,"73,000",1,개인,법인,202401,23,,2022,-,직거래,-
10941,서울특별시 중구 을지로6가,집합,21-31,을지로,일반상업,판매,25m이상,3.97, ,"3,000",,개인,개인,202401,23,,2007,-,직거래,-
10942,서울특별시 강북구 미아동,일반,6**,솔샘로48길,준주거,제2종근린생활,8m미만,82.17,145,"100,000",,개인,개인,202401,23,,1969,-,직거래,-
10943,서울특별시 마포구 아현동,집합,437-3,마포대로,준주거,업무,25m이상,19.6, ,"11,000",,개인,개인,202401,23,,1987,-,중개거래,서울 마포구
10944,서울특별시 구로구 구로동,집합,1258,경인로53길,준공업,판매,25m이상,19.64, ,"17,700",44,법인,개인,202401,23,,,-,중개거래,서울 구로구
10945,서울특별시 구로구 구로동,일반,5**,구로중앙로31길,제3종일반주거,제1종근린생활,8m미만,69.86,52,"39,500",,법인,개인,202401,23,,1994,-,중개거래,"서울 강남구, 서울 구로구"
10946,서울특별시 구로구 개봉동,집합,314-90,개봉로1라길,제2종일반주거,제2종근린생활,8m미만,31.08, ,"7,500",1,개인,개인,202401,23,,2007,-,중개거래,서울 구로구
10947,서울특별시 구로구 오류동,집합,Jan-47,경인로,일반상업,제2종근린생활,25m이상,20.46, ,"20,200",,법인,개인,202401,23,지분,1986,-,직거래,-
10948,서울특별시 구로구 오류동,집합,Jan-47,경인로,일반상업,제2종근린생활,25m이상,18.57, ,"18,300",,법인,개인,202401,23,지분,1986,-,직거래,-
10949,서울특별시 구로구 오류동,집합,Jan-47,경인로,일반상업,제2종근린생활,25m이상,18.15, ,"17,900",,법인,개인,202401,23,지분,1986,-,직거래,-
10950,서울특별시 구로구 오류동,집합,Jan-47,경인로,일반상업,제2종근린생활,25m이상,18.15, ,"17,800",,법인,개인,202401,23,지분,1986,-,직거래,-
10951,서울특별시 종로구 돈의동,집합,137,돈화문로5가길,일반상업,제2종근린생활,8m미만,7.8, ,"13,300",,개인,개인,202401,23,,2004,-,중개거래,서울 강서구
10952,서울특별시 강동구 천호동,집합,25-32,양재대로135길,제3종일반주거,제2종근린생활,8m미만,67.28, ,"11,280",3,개인,개인,202401,23,지분,2011,-,직거래,-
10953,서울특별시 서초구 서초동,집합,1333,사임당로,제3종일반주거,제1종근린생활,25m미만,59.14, ,"127,500",,개인,기타,202401,23,,,-,중개거래,서울 서초구
10954,서울특별시 서초구 서초동,일반,1***,효령로,제3종일반주거,제2종근린생활,25m이상,1474.15,350.6,"1,180,000",,개인,법인,202401,23,,1991,20240423,중개거래,서울 강남구
10955,서울특별시 송파구 문정동,집합,634,충민로,유통상업,판매,25m이상,22.68, ,"6,000",,개인,개인,202401,23,,,-,중개거래,서울 송파구
10956,서울특별시 강동구 천호동,집합,25-32,양재대로135길,제3종일반주거,제2종근린생활,8m미만,74.49, ,"12,470",3,개인,개인,202401,23,지분,2011,-,직거래,-
10957,서울특별시 강동구 천호동,집합,25-32,양재대로135길,제3종일반주거,제2종근린생활,8m미만,67.28, ,"11,280",2,개인,개인,202401,23,지분,2011,-,직거래,-
10958,서울특별시 강동구 천호동,집합,25-32,양재대로135길,제3종일반주거,제2종근린생활,8m미만,74.49, ,"12,470",2,개인,개인,202401,23,지분,2011,-,직거래,-
10959,서울특별시 송파구 거여동,집합,604-4,위례서로,일반상업,제2종근린생활,25m이상,36.18, ,"104,985",,개인,법인,202401,23,,2023,-,직거래,-
10960,서울특별시 송파구 문정동,집합,644-2,법원로11길,일반상업,업무,25m이상,101.64, ,"107,000",3,개인,개인,202401,22,,2016,-,중개거래,서울 송파구 충남 당진시
10961,서울특별시 송파구 거여동,집합,605-3,위례송파로5길,일반상업,제1종근린생활,25m미만,47.27, ,"52,719",2,개인,법인,202401,22,,2021,-,직거래,-
10962,서울특별시 중구 신당동,집합,776,마장로,일반상업,판매,25m이상,7.69, ,"13,959",,개인,개인,202401,22,,1980,-,직거래,-
10963,서울특별시 중구 신당동,집합,773,마장로,일반상업,업무,25m이상,44.64, ,"35,000",90,개인,개인,202401,22,,2010,-,직거래,-
10964,서울특별시 강서구 방화동,집합,647-16,초원로6길,제2종일반주거,제2종근린생활,12m미만,41.28, ,"17,000",2,개인,개인,202401,22,,2017,-,직거래,-
10965,서울특별시 중구 명동2가,일반,3*,명동8길,중심상업,제1종근린생활,12m미만,351.22,101.5,"2,300,000",,개인,법인,202401,22,,1955,-,중개거래,서울 중구
10966,서울특별시 중구 충무로1가,집합,01월 24일,퇴계로,중심상업,숙박,25m이상,19.62, ,"23,044",5,법인,개인,202401,22,,2000,-,직거래,-
10967,서울특별시 중구 충무로4가,집합,306,퇴계로,일반상업,제2종근린생활,25m이상,27.85, ,"12,450",,개인,개인,202401,22,,2009,-,직거래,-
10968,서울특별시 중구 을지로6가,집합,18-35,장충단로,일반상업,판매,25m이상,5.47, ,"1,500",,법인,개인,202401,22,,2002,-,중개거래,서울 중구
10969,서울특별시 광진구 구의동,집합,199-18,구의강변로,준주거,판매,25m이상,38.53, ,"11,500",,개인,개인,202401,22,,2001,-,직거래,-
10970,서울특별시 강남구 대치동,집합,938-16,도곡로,준주거,제2종근린생활,25m이상,68.68, ,"82,000",2,개인,개인,202401,22,,2006,-,중개거래,서울 강남구
10971,서울특별시 영등포구 대림동,일반,7**,대림로31길,제2종일반주거,제2종근린생활,12m미만,850.34,337.5,"430,000",,개인,개인,202401,22,,2011,-,중개거래,"서울 관악구, 서울 영등포구"
10972,서울특별시 동대문구 이문동,일반,2**,이문로,일반상업,판매,8m미만,7.04,10.86,"5,000",,개인,개인,202401,22,지분,1972,-,직거래,-
10973,서울특별시 영등포구 영등포동3가,일반,*,,일반상업,숙박,12m미만,2803.79,308.6,"2,000,000",,법인,개인,202401,22,,2015,-,직거래,-
10974,서울특별시 노원구 중계동,집합,363-2,한글비석로8길,제3종일반주거,제1종근린생활,25m미만,24.25, ,"18,500",,개인,개인,202401,22,지분,1993,-,직거래,-
10975,서울특별시 강남구 개포동,집합,186-1,삼성로,일반상업,제2종근린생활,25m이상,172.64, ,"2,550",,개인,개인,202401,22,지분,1984,-,중개거래,서울 강남구
10976,서울특별시 강서구 등촌동,집합,629-1,양천로,준공업,제1종근린생활,25m이상,46.97, ,"155,273",1,개인,법인,202401,22,,2023,-,직거래,-
10977,서울특별시 은평구 대조동,집합,240,불광로,일반상업,판매,25m이상,4.96, ,"2,700",,개인,개인,202401,22,,2005,-,직거래,-
10978,서울특별시 중구 충무로1가,집합,01월 24일,퇴계로,중심상업,숙박,25m이상,19.62, ,"23,226",7,법인,개인,202401,22,,2000,-,직거래,-
10979,서울특별시 중구 충무로1가,집합,01월 24일,퇴계로,중심상업,숙박,25m이상,27.67, ,"32,263",14,법인,개인,202401,22,,2000,-,직거래,-
10980,서울특별시 광진구 군자동,일반,4**,능동로31길,준주거,제2종근린생활,8m미만,386.43,99.8,"295,000",,법인,개인,202401,22,,2012,-,중개거래,서울 도봉구
10981,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,10.31, ,"4,850",10,개인,개인,202401,22,,2006,-,중개거래,서울 마포구
10982,서울특별시 중구 충무로1가,집합,01월 24일,퇴계로,중심상업,숙박,25m이상,27.96, ,"32,928",17,개인,개인,202401,22,,2000,-,직거래,-
10983,서울특별시 도봉구 도봉동,일반,6**,도봉로,준주거,제2종근린생활,25m이상,585.6,101.83,"56,600",,개인,개인,202401,22,지분,1993,-,직거래,-
10984,서울특별시 구로구 구로동,집합,03월 25일,새말로,일반상업,판매,25m이상,13.92, ,"3,500",,개인,개인,202401,20,,2007,-,중개거래,서울 구로구
10985,서울특별시 강북구 미아동,집합,1371,오패산로,제2종일반주거,제2종근린생활,25m미만,36, ,"19,628",,개인,법인,202401,20,,2022,20240502,중개거래,서울 강북구
10986,서울특별시 노원구 중계동,집합,157-26,덕릉로,제3종일반주거,제1종근린생활,25m이상,82.78, ,"35,000",3,개인,개인,202401,20,,2004,-,중개거래,서울 노원구
10987,서울특별시 용산구 후암동,집합,41-35,후암로40길,제2종일반주거,제1종근린생활,8m미만,40.32, ,"29,500",3,개인,개인,202401,20,,2009,-,중개거래,서울 용산구
10988,서울특별시 성동구 응봉동,집합,100,독서당로,제3종일반주거,판매,25m이상,300.87, ,"5,500",,법인,개인,202401,20,지분,,-,중개거래,서울 성동구
10989,서울특별시 성동구 응봉동,집합,100,독서당로,제3종일반주거,판매,25m이상,300.87, ,"4,000",,법인,개인,202401,20,지분,,-,중개거래,서울 성동구
10990,서울특별시 노원구 중계동,집합,511-2,노원로,제3종일반주거,제2종근린생활,25m이상,23.94, ,"13,000",2,개인,개인,202401,20,,1991,-,중개거래,서울 노원구
10991,서울특별시 중구 만리동2가,일반,2**,만리재로21길,제2종일반주거,제2종근린생활,-,189.23,383.4,"375,000",,개인,개인,202401,20,,1936,-,직거래,-
10992,서울특별시 종로구 관수동,집합,20,수표로,일반상업,판매,25m미만,46.4, ,"17,000",,개인,개인,202401,20,지분,2000,-,직거래,-
10993,서울특별시 성동구 응봉동,집합,100,독서당로,제3종일반주거,판매,25m이상,300.87, ,"6,500",,법인,개인,202401,20,지분,,-,중개거래,서울 성동구
10994,서울특별시 양천구 목동,집합,810-1,목동로,제3종일반주거,제1종근린생활,25m이상,161.58, ,"52,000",4,개인,개인,202401,20,,2003,-,직거래,-
10995,서울특별시 송파구 신천동,집합,7,올림픽로35길,제3종일반주거,제2종근린생활,25m이상,47.14, ,"103,500",3,개인,개인,202401,20,,,-,중개거래,서울 송파구
10996,서울특별시 서초구 양재동,일반,3**,동산로19길,제2종일반주거,제2종근린생활,25m미만,627.36,282.1,"507,000",,법인,개인,202401,20,,1992,-,중개거래,서울 강남구
10997,서울특별시 송파구 잠실동,집합,85,올림픽로4길,제3종일반주거,제2종근린생활,25m이상,9.9, ,"45,000",,개인,개인,202401,20,,1986,-,직거래,-
10998,서울특별시 송파구 거여동,집합,290-1,양산로,제3종일반주거,제2종근린생활,25m이상,14.84, ,"2,800",,개인,개인,202401,20,,1998,-,중개거래,서울 송파구
10999,서울특별시 송파구 문정동,집합,651,송파대로,일반상업,제2종근린생활,25m이상,127.2, ,"85,000",,개인,개인,202401,20,,2016,-,중개거래,서울 송파구
